"Availability","Confidentiality","Integrity","tick"
0.8518518518518517,0.9259259259259257,0.9629629629629629,165.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,166.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,167.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,168.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,169.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,170.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,171.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,172.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,173.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,174.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,175.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,176.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,177.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,178.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,179.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,180.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,181.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,182.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,183.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,184.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,185.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,186.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,187.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,188.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,189.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,190.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,191.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,192.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,193.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,194.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,195.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,196.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,197.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,198.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,199.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,200.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,201.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,202.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,203.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,204.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,205.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,206.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,207.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,208.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,209.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,210.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,211.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,212.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,213.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,214.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,215.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,216.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,217.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,218.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,219.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,220.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,221.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,222.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,223.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,224.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,225.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,226.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,227.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,228.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,229.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,230.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,231.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,232.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,233.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,234.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,235.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,236.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,237.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,238.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,239.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,240.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,241.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,242.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,243.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,244.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,245.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,246.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,247.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,248.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,249.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,250.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,251.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,252.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,253.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,254.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,255.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,256.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,257.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,258.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,259.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,260.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,261.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,262.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,263.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,264.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,265.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,266.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,267.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,268.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,269.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,270.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,271.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,272.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,273.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,274.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,275.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,276.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,277.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,278.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,279.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,280.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,281.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,282.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,283.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,284.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,285.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,286.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,287.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,288.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,289.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,290.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,291.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,292.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,293.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,294.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,295.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,296.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,297.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,298.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,299.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,300.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,301.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,302.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,303.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,304.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,305.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,306.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,307.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,308.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,309.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,310.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,311.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,312.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,313.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,314.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,315.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,316.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,317.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,318.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,319.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,320.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,321.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,322.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,323.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,324.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,325.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,326.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,327.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,328.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,329.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,330.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,331.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,332.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,333.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,334.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,335.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,336.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,337.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,338.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,339.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,340.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,341.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,342.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,343.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,344.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,345.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,346.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,347.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,348.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,349.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,350.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,351.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,352.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,353.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,354.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,355.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,356.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,357.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,358.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,359.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,360.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,361.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,362.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,363.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,364.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,365.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,366.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,367.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,368.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,369.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,370.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,371.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,372.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,373.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,374.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,375.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,376.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,377.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,378.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,379.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,380.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,381.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,382.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,383.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,384.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,385.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,386.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,387.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,388.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,389.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,390.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,391.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,392.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,393.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,394.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,395.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,396.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,397.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,398.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,399.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,400.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,401.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,402.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,403.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,404.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,405.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,406.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,407.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,408.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,409.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,410.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,411.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,412.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,413.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,414.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,415.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,416.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,417.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,418.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,419.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,420.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,421.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,422.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,423.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,424.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,425.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,426.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,427.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,428.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,429.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,430.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,431.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,432.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,433.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,434.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,435.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,436.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,437.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,438.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,439.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,440.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,441.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,442.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,443.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,444.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,445.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,446.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,447.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,448.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,449.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,450.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,451.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,452.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,453.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,454.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,455.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,456.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,457.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,458.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,459.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,460.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,461.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,462.0
0.8518518518518517,0.9259259259259257,0.9629629629629629,463.0
