"Attacked","Availability","Confidentiality","Integrity","tick"
1.0,0.962962962962963,0.9259259259259259,1.0,48.0
1.0,0.962962962962963,0.9259259259259259,1.0,49.0
1.0,0.962962962962963,0.9259259259259259,1.0,50.0
1.0,0.9259259259259258,0.9259259259259259,1.0,51.0
1.0,0.9259259259259258,0.9259259259259259,1.0,52.0
1.0,0.9259259259259258,0.9259259259259259,1.0,53.0
1.0,0.9259259259259258,0.9259259259259259,1.0,54.0
1.0,0.9259259259259258,0.9259259259259259,1.0,55.0
1.0,0.9259259259259258,0.9259259259259259,1.0,56.0
1.0,0.9259259259259258,0.9259259259259259,0.9629629629629629,57.0
1.0,0.9259259259259258,0.9259259259259259,0.9629629629629629,58.0
1.0,0.9259259259259258,0.9259259259259259,0.9629629629629629,59.0
1.0,0.9259259259259258,0.9259259259259259,0.9629629629629629,60.0
1.0,0.9259259259259258,0.9259259259259259,0.9629629629629629,61.0
1.0,0.9259259259259258,0.9259259259259259,0.9629629629629629,62.0
1.0,0.9259259259259258,0.8518518518518516,0.9629629629629629,63.0
1.0,0.9259259259259258,0.8518518518518516,0.9629629629629629,64.0
1.0,0.9259259259259258,0.8518518518518516,0.9629629629629629,65.0
1.0,0.9259259259259258,0.8518518518518516,0.9629629629629629,66.0
1.0,0.9259259259259258,0.8518518518518516,0.9629629629629629,67.0
1.0,0.9259259259259258,0.8518518518518516,0.9629629629629629,68.0
1.0,0.8888888888888888,0.8518518518518516,0.9629629629629629,69.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,70.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,71.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,72.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,73.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,74.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,75.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,76.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,77.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,78.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,79.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,80.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,81.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,82.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,83.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,84.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,85.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,86.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,87.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,88.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,89.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,90.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,91.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,92.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,93.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,94.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,95.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,96.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,97.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,98.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,99.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,100.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,101.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,102.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,103.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,104.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,105.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,106.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,107.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,108.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,109.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,110.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,111.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,112.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,113.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,114.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,115.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,116.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,117.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,118.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,119.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,120.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,121.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,122.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,123.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,124.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,125.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,126.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,127.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,128.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,129.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,130.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,131.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,132.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,133.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,134.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,135.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,136.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,137.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,138.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,139.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,140.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,141.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,142.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,143.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,144.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,145.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,146.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,147.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,148.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,149.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,150.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,151.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,152.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,153.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,154.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,155.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,156.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,157.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,158.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,159.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,160.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,161.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,162.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,163.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,164.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,165.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,166.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,167.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,168.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,169.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,170.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,171.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,172.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,173.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,174.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,175.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,176.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,177.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,178.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,179.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,180.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,181.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,182.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,183.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,184.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,185.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,186.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,187.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,188.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,189.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,190.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,191.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,192.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,193.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,194.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,195.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,196.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,197.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,198.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,199.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,200.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,201.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,202.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,203.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,204.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,205.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,206.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,207.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,208.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,209.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,210.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,211.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,212.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,213.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,214.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,215.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,216.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,217.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,218.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,219.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,220.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,221.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,222.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,223.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,224.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,225.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,226.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,227.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,228.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,229.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,230.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,231.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,232.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,233.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,234.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,235.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,236.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,237.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,238.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,239.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,240.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,241.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,242.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,243.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,244.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,245.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,246.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,247.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,248.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,249.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,250.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,251.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,252.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,253.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,254.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,255.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,256.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,257.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,258.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,259.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,260.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,261.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,262.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,263.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,264.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,265.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,266.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,267.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,268.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,269.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,270.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,271.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,272.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,273.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,274.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,275.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,276.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,277.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,278.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,279.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,280.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,281.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,282.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,283.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,284.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,285.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,286.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,287.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,288.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,289.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,290.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,291.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,292.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,293.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,294.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,295.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,296.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,297.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,298.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,299.0
1.0,0.8518518518518517,0.8518518518518516,0.9259259259259257,300.0
1.0,0.8888888888888888,0.8888888888888887,0.9259259259259257,301.0
1.0,0.8888888888888888,0.8888888888888887,0.9259259259259257,302.0
1.0,0.8888888888888888,0.8888888888888887,0.9259259259259257,303.0
1.0,0.8888888888888888,0.8888888888888887,0.9259259259259257,304.0
1.0,0.8888888888888888,0.8888888888888887,0.9259259259259257,305.0
1.0,0.8888888888888888,0.8888888888888887,0.9259259259259257,306.0
1.0,0.8888888888888888,0.8888888888888887,0.9259259259259257,307.0
1.0,0.8888888888888888,0.8888888888888887,0.9259259259259257,308.0
1.0,0.8888888888888888,0.8888888888888887,0.9259259259259257,309.0
1.0,0.8888888888888888,0.8888888888888887,0.9259259259259257,310.0
1.0,0.8888888888888888,0.8888888888888887,0.9259259259259257,311.0
1.0,0.8888888888888888,0.8888888888888887,0.9259259259259257,312.0
1.0,0.8888888888888888,0.8888888888888887,0.9259259259259257,313.0
1.0,0.8888888888888888,0.8888888888888887,0.9259259259259257,314.0
1.0,0.8888888888888888,0.8888888888888887,0.9259259259259257,315.0
1.0,0.8888888888888888,0.8888888888888887,0.9259259259259257,316.0
1.0,0.8888888888888888,0.8888888888888887,0.9259259259259257,317.0
1.0,0.8888888888888888,0.8888888888888887,0.9259259259259257,318.0
1.0,0.8888888888888888,0.8888888888888887,0.9259259259259257,319.0
1.0,0.8888888888888888,0.8888888888888887,0.9259259259259257,320.0
1.0,0.8888888888888888,0.8888888888888887,0.9259259259259257,321.0
1.0,0.8888888888888888,0.8888888888888887,0.9259259259259257,322.0
1.0,0.8888888888888888,0.8888888888888887,0.9259259259259257,323.0
1.0,0.8888888888888888,0.8888888888888887,0.9259259259259257,324.0
1.0,0.8888888888888888,0.8888888888888887,0.9259259259259257,325.0
1.0,0.8888888888888888,0.8888888888888887,0.9259259259259257,326.0
1.0,0.8888888888888888,0.8888888888888887,0.9259259259259257,327.0
1.0,0.8888888888888888,0.8888888888888887,0.9259259259259257,328.0
1.0,0.8888888888888888,0.8888888888888887,0.9259259259259257,329.0
1.0,0.8888888888888888,0.8888888888888887,0.9259259259259257,330.0
1.0,0.8888888888888888,0.8888888888888887,0.9259259259259257,331.0
1.0,0.8888888888888888,0.8888888888888887,0.9259259259259257,332.0
1.0,0.8888888888888888,0.8888888888888887,0.9259259259259257,333.0
1.0,0.8888888888888888,0.8888888888888887,0.9259259259259257,334.0
1.0,0.8888888888888888,0.8888888888888887,0.9259259259259257,335.0
1.0,0.8888888888888888,0.8888888888888887,0.9259259259259257,336.0
1.0,0.8888888888888888,0.8888888888888887,0.9259259259259257,337.0
1.0,0.8888888888888888,0.8888888888888887,0.9259259259259257,338.0
1.0,0.8888888888888888,0.8888888888888887,0.9259259259259257,339.0
1.0,0.8888888888888888,0.8888888888888887,0.9259259259259257,340.0
1.0,0.8888888888888888,0.8888888888888887,0.9259259259259257,341.0
1.0,0.8888888888888888,0.8888888888888887,0.9259259259259257,342.0
1.0,0.8888888888888888,0.8888888888888887,0.9259259259259257,343.0
1.0,0.8888888888888888,0.8888888888888887,0.9259259259259257,344.0
1.0,0.8888888888888888,0.8888888888888887,0.9259259259259257,345.0
1.0,0.8888888888888888,0.8888888888888887,0.9259259259259257,346.0
1.0,0.8888888888888888,0.8888888888888887,0.9259259259259257,347.0
1.0,0.8888888888888888,0.8888888888888887,0.9259259259259257,348.0
1.0,0.8888888888888888,0.8888888888888887,0.9259259259259257,349.0
1.0,0.8888888888888888,0.8888888888888887,0.9259259259259257,350.0
1.0,0.8888888888888888,0.8888888888888887,0.9259259259259257,351.0
1.0,0.8888888888888888,0.8888888888888887,0.9259259259259257,352.0
1.0,0.8888888888888888,0.8888888888888887,0.9259259259259257,353.0
1.0,0.8888888888888888,0.8888888888888887,0.9259259259259257,354.0
1.0,0.8888888888888888,0.8888888888888887,0.9259259259259257,355.0
1.0,0.8888888888888888,0.8888888888888887,0.9259259259259257,356.0
1.0,0.8888888888888888,0.8888888888888887,0.9259259259259257,357.0
1.0,0.8888888888888888,0.8888888888888887,0.9259259259259257,358.0
1.0,0.8888888888888888,0.8888888888888887,0.9259259259259257,359.0
1.0,0.8888888888888888,0.8888888888888887,0.9259259259259257,360.0
1.0,0.8888888888888888,0.8888888888888887,0.9259259259259257,361.0
1.0,0.8888888888888888,0.8888888888888887,0.9259259259259257,362.0
1.0,0.8888888888888888,0.8888888888888887,0.9259259259259257,363.0
1.0,0.8888888888888888,0.8888888888888887,0.9259259259259257,364.0
1.0,0.8888888888888888,0.8888888888888887,0.9259259259259257,365.0
1.0,0.8888888888888888,0.8888888888888887,0.9259259259259257,366.0
1.0,0.8888888888888888,0.8888888888888887,0.9259259259259257,367.0
1.0,0.8888888888888888,0.8888888888888887,0.9259259259259257,368.0
1.0,0.8888888888888888,0.8888888888888887,0.9259259259259257,369.0
1.0,0.8888888888888888,0.8888888888888887,0.9259259259259257,370.0
1.0,0.8888888888888888,0.8888888888888887,0.9259259259259257,371.0
1.0,0.8888888888888888,0.8888888888888887,0.9259259259259257,372.0
1.0,0.8888888888888888,0.8888888888888887,0.9259259259259257,373.0
1.0,0.8888888888888888,0.8888888888888887,0.9259259259259257,374.0
1.0,0.8888888888888888,0.8888888888888887,0.9259259259259257,375.0
1.0,0.8888888888888888,0.8888888888888887,0.9259259259259257,376.0
1.0,0.8888888888888888,0.8888888888888887,0.9259259259259257,377.0
1.0,0.8888888888888888,0.8888888888888887,0.9259259259259257,378.0
1.0,0.8888888888888888,0.8888888888888887,0.9259259259259257,379.0
1.0,0.8888888888888888,0.8888888888888887,0.9259259259259257,380.0
1.0,0.8888888888888888,0.8888888888888887,0.9259259259259257,381.0
1.0,0.8888888888888888,0.8888888888888887,0.9259259259259257,382.0
1.0,0.8888888888888888,0.8888888888888887,0.9259259259259257,383.0
1.0,0.8888888888888888,0.8888888888888887,0.9259259259259257,384.0
1.0,0.8888888888888888,0.8888888888888887,0.9259259259259257,385.0
1.0,0.8888888888888888,0.8888888888888887,0.9259259259259257,386.0
1.0,0.8888888888888888,0.8888888888888887,0.9259259259259257,387.0
1.0,0.8888888888888888,0.8888888888888887,0.9259259259259257,388.0
1.0,0.8888888888888888,0.8888888888888887,0.9259259259259257,389.0
1.0,0.8888888888888888,0.8888888888888887,0.9259259259259257,390.0
1.0,0.8888888888888888,0.8888888888888887,0.9259259259259257,391.0
1.0,0.8888888888888888,0.8888888888888887,0.9259259259259257,392.0
1.0,0.8888888888888888,0.8888888888888887,0.9259259259259257,393.0
1.0,0.8888888888888888,0.8888888888888887,0.9259259259259257,394.0
1.0,0.8888888888888888,0.8888888888888887,0.9259259259259257,395.0
1.0,0.8888888888888888,0.8888888888888887,0.9259259259259257,396.0
1.0,0.8888888888888888,0.8888888888888887,0.9259259259259257,397.0
1.0,0.8888888888888888,0.8888888888888887,0.9259259259259257,398.0
1.0,0.8888888888888888,0.8888888888888887,0.9259259259259257,399.0
1.0,0.8888888888888888,0.8888888888888887,0.9259259259259257,400.0
1.0,0.8888888888888888,0.9259259259259257,0.9259259259259257,401.0
1.0,0.8888888888888888,0.9259259259259257,0.9259259259259257,402.0
1.0,0.8888888888888888,0.9259259259259257,0.9259259259259257,403.0
1.0,0.8888888888888888,0.9259259259259257,0.9259259259259257,404.0
1.0,0.8888888888888888,0.9259259259259257,0.9259259259259257,405.0
1.0,0.8888888888888888,0.9259259259259257,0.9259259259259257,406.0
1.0,0.8888888888888888,0.9259259259259257,0.9259259259259257,407.0
1.0,0.8888888888888888,0.9259259259259257,0.9259259259259257,408.0
1.0,0.8888888888888888,0.9259259259259257,0.9259259259259257,409.0
1.0,0.8888888888888888,0.9259259259259257,0.9259259259259257,410.0
1.0,0.8888888888888888,0.9259259259259257,0.9259259259259257,411.0
1.0,0.8888888888888888,0.9259259259259257,0.9259259259259257,412.0
1.0,0.8888888888888888,0.9259259259259257,0.9259259259259257,413.0
1.0,0.8888888888888888,0.9259259259259257,0.9259259259259257,414.0
1.0,0.8888888888888888,0.9259259259259257,0.9259259259259257,415.0
